id,type,temp_air,temp_process,speed,torque,tool_wear,is_failure
15440,M,297.8,309.8,1798,25.5,203,0
47761,L,297.8,309.7,1394,42.9,206,0
47762,L,297.8,309.7,1341,49.2,208,0
29997,H,297.7,309.6,1697,32.2,210,0
29998,H,297.6,309.6,1419,48.2,215,0
47765,L,297.6,309.5,2001,20.5,220,0
47766,L,297.6,309.6,1501,49.8,222,1
30001,H,297.6,309.5,1623,33.1,224,0
47768,L,297.6,309.4,1628,33.4,229,0
47769,L,297.6,309.4,1491,40.2,231,0
47770,L,297.5,309.4,1517,36.7,233,0
30005,H,297.5,309.3,1525,41.7,235,0
30006,H,297.5,309.5,1668,27.9,240,0
47773,L,297.5,309.6,1312,50.7,0,0
30008,H,297.6,309.6,1278,50.4,2,0
15455,M,297.6,309.6,1330,53.1,7,0
15456,M,297.6,309.6,1530,37.3,10,0
30011,H,297.6,309.6,1428,46.6,13,0
47778,L,297.7,309.6,1480,47.9,18,0
30013,H,297.7,309.7,1616,31.1,20,0
47780,L,297.8,309.7,1547,37.3,25,0
47781,L,297.9,309.7,2194,16.8,27,0
47782,L,297.9,309.8,2000,21.3,29,0
47783,L,297.9,309.8,1336,71.6,31,1
47784,L,297.9,309.9,1542,33.8,33,0
15465,M,297.9,309.8,1693,29.9,35,0
47786,L,297.9,309.8,1461,50.5,38,0
15467,M,298.0,309.9,1565,33.9,40,0
47788,L,298.0,309.9,1403,47.7,43,0
47789,L,298.1,309.9,1629,32.5,45,0
47790,L,298.1,310.0,1534,33.7,47,0
47791,L,298.1,310.0,1553,40.9,49,0
47792,L,298.1,309.9,1563,32.8,51,0
47793,L,298.1,309.9,1634,30.0,53,0
15474,M,298.0,309.9,1445,45.2,55,0
47795,L,298.1,309.9,1642,30.4,58,0
30030,H,298.1,309.9,1686,29.1,60,0
15477,M,298.1,310.0,1393,43.1,65,0
30032,H,298.2,310.0,1433,44.2,68,0
47799,L,298.3,310.0,1507,44.7,73,0
15480,M,298.3,310.1,1389,49.6,75,0
47801,L,298.3,310.1,1408,45.3,78,0
15482,M,298.4,310.2,1725,32.0,80,0
47803,L,298.4,310.1,1926,23.7,83,0
30038,H,298.3,310.1,1509,37.6,85,0
47805,L,298.3,310.1,1545,36.3,90,0
47806,L,298.4,310.1,1533,35.2,92,0
47807,L,298.4,310.1,1455,42.2,94,0
15488,M,298.4,310.1,1335,57.8,96,0
47809,L,298.3,310.1,1523,45.9,99,0
47810,L,298.3,310.0,1460,47.6,101,0
47811,L,298.4,310.0,1554,37.3,103,0
30046,H,298.3,310.0,1419,47.1,105,0
47813,L,298.3,310.0,1442,43.9,110,0
47814,L,298.3,309.9,1507,41.6,112,0
47815,L,298.3,310.0,1858,23.9,114,0
47816,L,298.3,309.9,1463,43.9,116,0
47817,L,298.2,309.7,1585,37.4,118,0
47818,L,298.0,309.6,1536,37.3,120,0
47819,L,298.0,309.6,1403,51.3,122,0
15500,M,297.9,309.6,1515,38.8,124,0
47821,L,297.9,309.5,1390,47.9,127,0
15502,M,297.8,309.4,1226,58.7,129,0
15503,M,297.8,309.4,1495,36.5,132,0
30058,H,297.7,309.4,1608,30.2,135,0
47825,L,297.7,309.4,1392,44.1,140,0
15506,M,297.7,309.4,1461,43.7,142,0
47827,L,297.7,309.3,1559,36.9,145,0
30062,H,297.7,309.3,1400,48.9,147,0
15509,M,297.7,309.2,1732,28.8,152,0
47830,L,297.6,309.2,1611,33.1,155,0
47831,L,297.6,309.1,1503,38.9,157,0
47832,L,297.7,309.2,1391,44.5,159,0
47833,L,297.8,309.3,2015,20.1,161,0
47834,L,297.8,309.2,1683,30.9,163,0
47835,L,297.7,309.1,1435,38.8,165,0
15516,M,297.7,309.1,1732,28.1,167,0
47837,L,297.7,309.2,1365,58.6,170,0
47838,L,297.7,309.1,1562,36.8,172,0
47839,L,297.6,309.1,1449,49.1,174,0
15520,M,297.7,309.2,1700,27.4,176,0
15521,M,297.6,309.0,1427,45.6,179,0
15522,M,297.6,308.9,1479,38.1,182,0
47843,L,297.5,308.9,1469,44.0,185,0
47844,L,297.5,308.9,1390,47.4,187,0
47845,L,297.5,308.9,1729,28.1,189,0
47846,L,297.5,309.0,1470,43.5,191,0
47847,L,297.5,308.9,1459,48.5,193,0
47848,L,297.5,308.9,1738,24.0,195,0
30083,H,297.5,308.9,1471,37.7,197,0
47850,L,297.6,309.0,1822,25.4,202,0
47851,L,297.5,308.9,1554,34.8,204,0
15532,M,297.6,308.9,1433,43.2,206,0
47853,L,297.6,308.9,1449,47.7,209,0
47854,L,297.8,309.0,1456,41.2,0,0
15535,M,297.8,309.1,1424,45.5,2,0
30090,H,297.9,309.2,1577,34.7,5,0
47857,L,297.9,309.2,1478,39.7,10,0
15538,M,297.8,309.2,1295,61.2,12,0
47859,L,297.8,309.2,1372,47.3,15,0
15540,M,297.8,309.1,1432,42.6,17,0
15541,M,297.7,309.0,1656,33.2,20,0
30096,H,297.8,309.0,1410,48.8,23,0
47863,L,297.7,309.0,1874,24.4,28,0
47864,L,297.7,309.0,1538,43.2,30,0
15545,M,297.7,309.0,1636,29.7,32,0
15546,M,297.7,309.0,1504,40.4,35,0
15547,M,297.7,309.0,1531,42.4,38,0
30102,H,297.6,309.0,1735,26.4,41,0
30103,H,297.6,309.0,1354,55.6,46,0
30104,H,297.6,309.0,1413,40.2,51,0
47871,L,297.7,309.1,1563,39.3,56,0
47872,L,297.7,309.1,1479,42.1,58,0
47873,L,297.7,309.1,1477,38.3,60,0
47874,L,297.6,309.1,1394,50.0,62,0
47875,L,297.6,309.0,1487,45.4,64,0
15556,M,297.6,309.0,1815,25.3,66,0
15557,M,297.6,308.8,1453,39.7,69,0
47878,L,297.6,308.8,1539,40.2,72,0
30113,H,297.5,308.7,1416,39.2,74,0
15560,M,297.6,308.8,1683,31.6,79,0
47881,L,297.7,308.8,1515,40.1,82,0
15562,M,297.7,308.9,1531,48.3,84,0
30117,H,297.7,308.9,1479,40.9,87,0
47884,L,297.7,308.9,1516,33.7,92,0
47885,L,297.7,309.0,1507,38.2,94,0
15566,M,297.8,309.0,1434,43.3,96,0
47887,L,297.7,308.9,1838,27.3,99,0
15568,M,297.6,308.8,1416,45.9,101,0
15569,M,297.6,308.8,1357,49.7,104,0
15570,M,297.5,308.7,1697,28.1,107,0
47891,L,297.5,308.7,1443,46.2,110,0
47892,L,297.5,308.7,1453,37.6,112,0
47893,L,297.4,308.6,1439,46.4,114,0
47894,L,297.4,308.6,1609,36.2,116,0
47895,L,297.4,308.6,1324,59.1,118,0
30130,H,297.4,308.6,1420,45.8,120,0
47897,L,297.4,308.7,1545,36.9,125,0
47898,L,297.5,308.8,1477,39.0,127,0
47899,L,297.4,308.8,1447,58.1,129,0
47900,L,297.4,308.9,1809,23.8,131,0
47901,L,297.5,308.9,1696,30.9,133,0
47902,L,297.5,308.9,1427,44.7,135,0
15583,M,297.4,308.9,1500,46.3,137,0
47904,L,297.5,308.9,1390,44.6,140,0
47905,L,297.4,308.8,1640,34.2,142,0
15586,M,297.4,308.8,1628,37.4,144,0
30141,H,297.3,308.6,1499,37.6,147,0
15588,M,297.4,308.7,1425,50.3,152,0
47909,L,297.3,308.6,1586,37.7,155,0
15590,M,297.3,308.6,1471,50.7,157,0
15591,M,297.3,308.6,1431,53.0,160,0
47912,L,297.2,308.6,1924,22.1,163,0
15593,M,297.1,308.4,1421,42.0,165,0
30148,H,297.0,308.4,1305,54.6,168,0
47915,L,296.9,308.4,1557,32.4,173,0
47916,L,296.9,308.3,1555,38.2,175,0
30151,H,296.9,308.3,1474,39.2,177,0
47918,L,296.8,308.3,1506,45.9,182,0
47919,L,296.9,308.4,1390,41.8,184,0
15600,M,296.9,308.4,1450,46.9,186,0
47921,L,296.9,308.3,1513,38.8,189,0
47922,L,296.8,308.2,1643,34.7,191,0
47923,L,296.8,308.2,1361,53.8,193,0
47924,L,296.7,308.1,1450,40.9,195,0
47925,L,296.7,308.0,1451,50.7,197,0
47926,L,296.8,308.1,1289,62.0,199,1
47927,L,296.8,308.1,1356,48.3,201,0
30162,H,296.7,308.1,1528,46.3,203,0
47929,L,296.6,308.0,1978,22.3,208,0
47930,L,296.7,308.0,1535,36.8,210,0
15611,M,296.8,308.1,1843,24.2,212,0
47932,L,296.9,308.1,1422,48.7,215,0
47933,L,296.8,308.0,1536,40.4,217,0
15614,M,296.9,308.1,1483,44.3,219,0
30169,H,296.8,308.1,1492,43.7,222,0
47936,L,296.8,308.0,1584,40.4,227,0
47937,L,296.9,308.1,1555,33.7,229,0
47938,L,296.8,308.0,1497,41.7,231,0
15619,M,296.7,307.8,1537,36.3,233,0
47940,L,296.7,307.8,1505,39.4,236,0
47941,L,296.7,307.8,1646,34.6,238,0
15622,M,296.7,307.8,1286,60.5,0,0
47943,L,296.7,307.8,1400,47.5,3,0
47944,L,296.8,307.9,1337,56.5,5,0
47945,L,296.9,308.0,1332,53.9,7,0
47946,L,296.8,308.0,1561,38.3,9,0
47947,L,296.9,308.0,1546,31.1,11,0
47948,L,296.9,308.0,1713,29.3,13,0
47949,L,296.9,308.0,1343,44.5,15,0
47950,L,296.8,308.0,1391,54.4,17,0
30185,H,296.8,308.0,1311,58.6,19,0
30186,H,296.8,308.0,1453,51.0,24,0
47953,L,296.8,308.0,1510,39.4,29,0
47954,L,296.8,307.9,1448,48.8,31,0
47955,L,296.7,307.8,1453,46.0,33,0
47956,L,296.7,307.8,1468,39.2,35,0
47957,L,296.7,307.8,1382,47.5,37,0
47958,L,296.7,308.0,1580,32.2,39,0
47959,L,296.8,308.0,1666,29.8,41,0
15640,M,296.9,308.0,1409,50.7,43,0
47961,L,296.8,308.0,1675,29.7,46,0
47962,L,296.8,307.9,1698,30.8,48,0
30197,H,296.7,307.9,1579,33.4,50,0
47964,L,296.7,307.9,1743,27.9,55,0
15645,M,296.9,308.0,1497,44.8,57,0
47966,L,296.9,308.1,1741,28.8,60,0
47967,L,296.9,308.1,1435,45.3,62,0
15648,M,296.9,308.1,1440,46.3,64,0
15649,M,296.9,308.0,1641,33.3,67,0
47970,L,296.8,307.9,1420,45.4,70,0
47971,L,296.8,307.9,1611,35.4,72,0
47972,L,296.8,307.8,1373,42.9,74,0
15653,M,296.8,307.9,1683,31.8,76,0
30208,H,296.9,307.9,1547,32.6,79,0
47975,L,296.9,307.8,1605,37.0,84,0
15656,M,296.9,307.9,2010,18.9,86,0
47977,L,296.8,307.7,1565,40.1,89,0
15658,M,296.9,307.8,1828,24.6,91,0
15659,M,297.0,307.8,1579,34.1,94,0
15660,M,297.0,307.9,1882,24.2,97,0
47981,L,296.9,307.8,1285,52.1,100,0
47982,L,296.9,307.8,1571,35.0,102,0
30217,H,296.9,307.8,1549,37.8,104,0
15664,M,296.9,307.8,1544,37.6,109,0
15665,M,297.0,307.9,1412,47.4,112,0
15666,M,297.0,307.9,1422,53.0,115,0
47987,L,297.0,307.7,1867,22.8,118,0
47988,L,296.9,307.7,1424,43.3,120,0
47989,L,296.9,307.6,1452,45.7,122,0
47990,L,296.9,307.7,1550,39.7,124,0
47991,L,296.8,307.6,1588,37.6,126,0
47992,L,296.8,307.6,1338,44.4,128,0
47993,L,296.8,307.6,1513,40.0,130,0
15674,M,296.8,307.5,1470,45.9,132,0
15675,M,296.8,307.5,1516,36.7,135,0
47996,L,296.8,307.6,1434,48.3,138,0
47997,L,296.8,307.6,1368,52.0,140,0
47998,L,296.8,307.6,1304,48.7,142,0
47999,L,296.8,307.6,1398,46.7,144,0
48000,L,296.7,307.6,1516,37.4,146,0
48001,L,296.7,307.6,1474,41.7,148,0
15682,M,296.7,307.6,1547,34.7,150,0
15683,M,296.6,307.5,1482,39.9,153,0
48004,L,296.6,307.4,1436,42.8,156,0
48005,L,296.6,307.3,1474,40.0,158,0
48006,L,296.5,307.2,1481,38.2,160,0
48007,L,296.5,307.3,1501,42.1,162,0
48008,L,296.5,307.3,1566,37.2,164,0
48009,L,296.5,307.3,1579,34.5,166,0
48010,L,296.6,307.4,1631,35.0,168,0
15691,M,296.6,307.4,1544,42.3,170,0
48012,L,296.6,307.4,1521,38.6,173,0
48013,L,296.6,307.4,1616,28.0,175,0
30248,H,296.6,307.4,1333,50.2,177,0
15695,M,296.7,307.4,1533,32.5,182,0
48016,L,296.6,307.4,1368,45.1,185,0
48017,L,296.6,307.4,1465,47.8,187,0
30252,H,296.6,307.4,1406,41.5,189,0
15699,M,296.5,307.4,1565,43.5,194,0
48020,L,296.6,307.5,1582,37.9,197,0
48021,L,296.6,307.5,1439,45.5,199,0
15702,M,296.6,307.5,1566,35.0,201,0
48023,L,296.6,307.5,1485,42.7,204,0
48024,L,296.5,307.5,1566,35.1,206,0
48025,L,296.3,307.3,1439,41.5,208,0
15706,M,296.4,307.4,1416,50.0,210,0
48027,L,296.4,307.4,2833,5.6,213,1
48028,L,296.3,307.4,1465,47.1,215,0
30263,H,296.4,307.4,1586,35.5,0,0
48030,L,296.3,307.3,1567,31.4,5,0
15711,M,296.2,307.2,1389,48.6,7,0
15712,M,296.3,307.3,1368,49.5,10,0
48033,L,296.3,307.3,1444,49.0,13,0
15714,M,296.3,307.3,1498,41.6,15,0
48035,L,296.1,307.2,1615,30.8,18,0
48036,L,296.1,307.1,1898,22.7,20,0
15717,M,296.1,307.1,1350,53.3,22,0
15718,M,296.2,307.0,1516,37.6,25,0
30273,H,296.2,307.0,1542,40.6,28,0
30274,H,296.1,306.9,1541,32.6,33,0
15721,M,296.1,306.9,1951,23.3,38,0
30276,H,296.1,306.8,1645,31.0,41,0
48043,L,296.0,306.7,1416,44.2,46,0
15724,M,296.0,306.7,2044,22.3,48,0
48045,L,295.9,306.6,1414,50.2,51,0
48046,L,295.9,306.6,1678,26.7,53,0
30281,H,295.9,306.5,1594,33.2,55,0
15728,M,295.8,306.5,1514,37.7,60,0
48049,L,295.8,306.5,1358,49.2,63,0
48050,L,295.8,306.4,1325,56.2,65,0
48051,L,295.8,306.4,1339,53.2,67,0
15732,M,295.8,306.4,1335,51.7,69,0
48053,L,295.9,306.4,1892,21.7,72,0
48054,L,295.9,306.4,1575,28.5,74,0
15735,M,295.8,306.3,1444,45.5,76,0
48056,L,295.7,306.3,1915,22.4,79,0
15737,M,295.6,306.2,1584,33.6,81,0
15738,M,295.7,306.3,1685,34.9,84,0
48059,L,295.8,306.3,1337,54.6,87,0
15740,M,295.8,306.3,1235,76.2,89,1
48061,L,295.7,306.2,1464,46.2,92,0
15742,M,295.7,306.2,1739,25.9,94,0
48063,L,295.7,306.3,1490,34.3,97,0
48064,L,295.8,306.4,1356,48.0,99,0
48065,L,295.7,306.2,1397,52.0,101,0
48066,L,295.7,306.2,1458,40.6,103,0
30301,H,295.7,306.2,2161,16.5,105,0
15748,M,295.6,306.1,1651,28.1,110,0
48069,L,295.6,306.1,1389,46.2,113,0
48070,L,295.6,306.0,1370,52.4,115,0
48071,L,295.7,306.1,1408,47.9,117,0
48072,L,295.7,306.1,1343,54.4,119,0
15753,M,295.7,306.2,1423,42.5,121,0
48074,L,295.6,306.2,1426,48.6,124,0
15755,M,295.6,306.2,1435,51.6,126,0
48076,L,295.5,306.1,1573,35.1,129,0
48077,L,295.6,306.2,1612,31.2,131,0
48078,L,295.6,306.2,1446,49.9,133,0
30313,H,295.6,306.2,1329,55.3,135,0
48080,L,295.6,306.2,1569,35.1,140,0
30315,H,295.6,306.1,1256,62.3,142,0
48082,L,295.6,306.1,1383,48.7,147,0
48083,L,295.7,306.2,2270,14.6,149,1
30318,H,295.7,306.2,1458,49.8,151,0
48085,L,295.6,306.1,1474,41.2,156,0
15766,M,295.6,306.1,1462,49.2,158,0
15767,M,295.6,306.1,1669,29.0,161,0
15768,M,295.5,306.1,1822,24.3,164,0
48089,L,295.5,306.0,1456,39.2,167,0
48090,L,295.5,306.0,1546,35.9,169,0
15771,M,295.6,306.1,1490,42.7,171,0
48092,L,295.6,306.0,1569,40.4,174,0
48093,L,295.5,306.0,1621,29.5,176,0
15774,M,295.4,305.9,1518,40.6,178,0
15775,M,295.4,305.8,1526,38.2,181,0
15776,M,295.3,305.8,1589,36.2,184,0
48097,L,295.3,305.7,1475,51.0,187,0
15778,M,295.3,305.7,1473,38.5,189,0
48099,L,295.4,305.8,1407,50.7,192,0
15780,M,295.5,305.9,1518,44.1,194,0
30335,H,295.5,305.9,1593,37.2,197,0
15782,M,295.5,305.9,1380,52.4,202,0
15783,M,295.5,306.0,1423,45.3,205,0
48104,L,295.5,306.0,1800,27.6,208,0
30339,H,295.6,306.1,1623,30.9,210,0
48106,L,295.6,306.1,1372,55.6,215,1
30341,H,295.6,306.0,1396,52.4,0,0
48108,L,295.6,306.0,1949,21.9,5,0
48109,L,295.6,306.0,1419,51.1,7,0
15790,M,295.5,305.9,1453,47.3,9,0
48111,L,295.5,305.9,1542,36.2,12,0
48112,L,295.6,306.0,1363,50.0,14,0
48113,L,295.5,306.0,1597,37.2,16,0
15794,M,295.5,306.0,1326,50.8,18,0
15795,M,295.5,306.0,1641,36.6,21,0
15796,M,295.6,306.1,1418,46.2,24,0
48117,L,295.6,306.2,1263,61.8,27,0
48118,L,295.6,306.2,1823,25.8,29,0
48119,L,295.5,306.1,1488,40.7,31,0
48120,L,295.6,306.2,1443,48.9,33,0
48121,L,295.6,306.2,1650,28.2,35,0
15802,M,295.7,306.3,1462,44.3,37,0
15803,M,295.6,306.2,1477,45.0,40,0
15804,M,295.7,306.3,1712,28.5,43,0
15805,M,295.7,306.3,1347,50.4,46,0
48126,L,295.6,306.2,1287,54.8,49,0
48127,L,295.6,306.2,1428,44.5,51,0
15808,M,295.6,306.3,1426,45.5,53,0
48129,L,295.6,306.3,1636,32.7,56,0
48130,L,295.6,306.2,1424,42.5,58,0
30365,H,295.6,306.3,1509,35.8,60,0
48132,L,295.5,306.2,1448,48.9,65,0
48133,L,295.5,306.1,1650,32.8,67,0
30368,H,295.6,306.2,1414,42.5,69,0
48135,L,295.6,306.3,1911,20.9,74,0
30370,H,295.6,306.2,1632,32.2,76,0
15817,M,295.7,306.4,1387,40.1,81,0
48138,L,295.8,306.4,1399,47.6,84,0
48139,L,295.8,306.5,1505,35.2,86,0
48140,L,295.8,306.5,1534,37.9,88,0
48141,L,295.8,306.5,1493,40.5,90,0
15822,M,295.8,306.6,1480,43.2,92,0
48143,L,295.8,306.6,1621,31.6,95,0
48144,L,295.7,306.5,1737,26.2,97,0
48145,L,295.8,306.6,1508,46.5,99,0
15826,M,295.8,306.5,1641,32.2,101,0
15827,M,295.9,306.6,1532,38.6,104,0
48148,L,295.9,306.7,1547,40.9,107,0
48149,L,295.9,306.6,1412,41.0,109,0
48150,L,295.8,306.5,1568,35.1,111,0
48151,L,295.9,306.6,1557,41.1,113,0
48152,L,295.8,306.6,1644,35.2,115,0
48153,L,295.9,306.6,1679,30.4,117,0
48154,L,296.0,306.6,1511,35.2,119,0
15835,M,296.0,306.6,1628,36.8,121,0
15836,M,296.0,306.6,1392,51.3,124,0
48157,L,296.0,306.7,1917,21.0,127,0
15838,M,296.2,306.8,1526,42.3,129,0
48159,L,296.2,306.8,1389,53.3,132,0
48160,L,296.1,306.7,1409,42.8,134,0
48161,L,296.2,306.8,1655,31.1,136,0
48162,L,296.2,306.9,1516,39.1,138,0
48163,L,296.2,306.9,1526,34.9,140,0
48164,L,296.3,307.1,1419,48.6,142,0
48165,L,296.4,307.2,1748,25.3,144,0
30400,H,296.4,307.1,1638,32.5,146,0
15847,M,296.3,307.1,1534,33.8,151,0
30402,H,296.3,307.1,1774,25.9,154,0
15849,M,296.2,307.0,2119,18.3,159,0
48170,L,296.2,307.0,1414,48.3,162,0
15851,M,296.1,307.0,1523,42.0,164,0
48172,L,296.1,307.1,1651,35.7,167,0
15853,M,296.1,307.1,1485,36.0,169,0
15854,M,296.2,307.2,1168,63.4,172,0
48175,L,296.3,307.3,1566,35.8,175,0
15856,M,296.3,307.2,1286,51.1,177,0
15857,M,296.3,307.2,1446,45.9,180,0
15858,M,296.4,307.2,2071,19.4,183,0
48179,L,296.3,307.1,1560,33.2,186,0
48180,L,296.3,307.1,1654,29.6,188,0
48181,L,296.3,307.1,1662,32.9,190,0
48182,L,296.3,307.2,1646,35.0,192,0
48183,L,296.2,307.1,1444,46.7,194,0
30418,H,296.3,307.2,1424,42.0,196,0
48185,L,296.2,307.2,1382,52.0,201,0
48186,L,296.2,307.1,1413,53.4,203,0
15867,M,296.2,307.2,1633,31.1,0,0
48188,L,296.2,307.1,1441,41.7,3,0
15869,M,296.2,307.2,1385,44.0,5,0
15870,M,296.2,307.2,1552,34.8,8,0
15871,M,296.2,307.3,1451,42.8,11,0
15872,M,296.1,307.1,1433,38.5,14,0
15873,M,296.1,307.2,1619,29.7,17,0
48194,L,296.2,307.2,1445,41.8,20,0
48195,L,296.2,307.2,1356,43.6,22,0
15876,M,296.3,307.2,1319,68.3,24,1
48197,L,296.3,307.2,1637,31.6,27,0
48198,L,296.3,307.2,1291,58.6,29,0
48199,L,296.3,307.3,1398,52.7,31,0
48200,L,296.3,307.3,1372,57.7,33,0
15881,M,296.3,307.2,1454,42.5,35,0
48202,L,296.2,307.2,1515,36.5,38,0
48203,L,296.2,307.3,1881,24.3,40,0
48204,L,296.2,307.3,1711,29.9,42,0
48205,L,296.2,307.3,1475,37.0,44,0
48206,L,296.4,307.4,1512,36.8,46,0
15887,M,296.3,307.4,1335,50.5,48,0
48208,L,296.3,307.4,1472,39.9,51,0
15889,M,296.2,307.3,1477,35.2,53,0
48210,L,296.3,307.4,1760,28.4,56,0
48211,L,296.4,307.5,1549,36.1,58,0
48212,L,296.3,307.4,1648,34.0,60,0
30447,H,296.4,307.5,1556,38.0,62,0
15894,M,296.3,307.4,1958,19.1,67,0
48215,L,296.4,307.4,1403,48.4,70,0
15896,M,296.4,307.5,1684,31.4,72,0
30451,H,296.4,307.5,1596,35.1,75,0
48218,L,296.6,307.6,1498,41.1,80,0
48219,L,296.7,307.7,1524,36.8,82,0
48220,L,296.7,307.7,1502,43.9,84,0
48221,L,296.6,307.6,1809,25.1,86,0
48222,L,296.6,307.6,1542,37.4,88,0
48223,L,296.5,307.6,1431,45.2,90,0
48224,L,296.5,307.6,1512,43.6,92,0
30459,H,296.4,307.5,1403,52.8,94,0
48226,L,296.4,307.5,1331,47.8,99,0
15907,M,296.6,307.7,1474,52.6,101,0
48228,L,296.5,307.6,1607,33.5,104,0
48229,L,296.5,307.6,1415,44.2,106,0
48230,L,296.6,307.6,1671,28.8,108,0
48231,L,296.6,307.7,1556,37.7,110,0
48232,L,296.7,307.7,1927,23.9,112,0
15913,M,296.7,307.7,1597,32.1,114,0
30468,H,296.8,307.8,1627,30.5,117,0
48235,L,296.8,307.8,1480,39.4,122,0
48236,L,296.8,307.8,1565,39.5,124,0
48237,L,296.8,307.8,1573,36.4,126,0
48238,L,296.7,307.8,1605,31.3,128,0
15919,M,296.7,307.9,1874,21.3,130,0
30474,H,296.7,307.9,1424,53.8,133,0
48241,L,296.7,307.9,1420,50.1,138,0
48242,L,296.8,307.9,1372,49.0,140,0
15923,M,296.8,307.8,1664,32.8,142,0
15924,M,296.8,307.9,1409,44.3,145,0
48245,L,296.8,307.9,1718,25.2,148,0
15926,M,296.9,307.8,1544,40.3,150,0
48247,L,296.9,307.8,1466,45.7,153,0
48248,L,296.8,307.8,1394,47.7,155,0
15929,M,296.9,307.8,1840,24.6,157,0
15930,M,296.9,307.8,1477,37.2,160,0
48251,L,296.9,307.8,1425,49.1,163,0
15932,M,297.0,307.9,1414,46.2,165,0
48253,L,297.0,307.8,1414,47.5,168,0
48254,L,297.0,307.9,1595,31.7,170,0
30489,H,296.9,307.8,1345,54.5,172,0
48256,L,296.9,307.7,1653,35.9,177,0
48257,L,296.8,307.6,1547,36.5,179,0
30492,H,296.9,307.7,1656,30.8,181,0
48259,L,297.0,307.7,1731,28.5,186,0
48260,L,297.0,307.8,1774,28.0,188,0
48261,L,297.0,307.8,1521,40.2,190,0
30496,H,297.1,307.9,1420,39.8,192,0
48263,L,297.0,307.8,1683,32.3,197,0
15944,M,297.0,307.7,1498,47.1,199,0
48265,L,297.0,307.8,1385,56.4,202,1
48266,L,297.0,307.9,1455,49.0,204,0
30501,H,296.9,307.8,1549,35.8,206,1
15948,M,296.9,307.8,1392,43.9,0,0
15949,M,296.9,307.7,2008,17.5,3,0
48270,L,296.9,307.7,1464,41.4,6,0
48271,L,297.0,307.7,1447,46.4,8,0
15952,M,296.9,307.6,1685,32.0,10,0
15953,M,296.8,307.5,1443,39.2,13,0
48274,L,296.9,307.5,1354,44.4,16,0
48275,L,296.9,307.5,2721,9.3,18,1
48276,L,297.0,307.6,1680,35.8,20,0
30511,H,296.9,307.5,1397,48.3,22,0
15958,M,296.9,307.4,1521,37.9,27,0
15959,M,296.8,307.4,1472,43.9,30,0
30514,H,296.8,307.5,1695,30.0,33,0
30515,H,296.7,307.5,1607,33.6,38,0
48282,L,296.8,307.5,1347,54.8,43,0
15963,M,296.7,307.4,1540,38.7,45,0
48284,L,296.6,307.4,1389,42.7,48,0
15965,M,296.6,307.5,1734,27.0,50,0
48286,L,296.7,307.6,1540,38.6,53,0
15967,M,296.7,307.5,1515,42.1,55,0
48288,L,296.6,307.4,1504,45.8,58,0
48289,L,296.6,307.5,1557,35.1,60,0
48290,L,296.5,307.4,1292,52.5,62,0
30525,H,296.5,307.4,1432,49.2,64,0
15972,M,296.5,307.4,1350,55.6,69,0
15973,M,296.6,307.4,1790,25.8,72,0
30528,H,296.4,307.3,1540,37.4,75,0
15975,M,296.4,307.3,2077,19.1,80,0
48296,L,296.4,307.3,1487,37.5,83,0
48297,L,296.5,307.4,1523,40.7,85,0
48298,L,296.5,307.5,1443,41.8,87,0
48299,L,296.5,307.5,1340,59.1,89,0
30534,H,296.6,307.7,1654,31.0,91,0
48301,L,296.6,307.6,1459,40.2,96,0
48302,L,296.5,307.6,1541,38.5,98,0
30537,H,296.6,307.7,1386,62.3,100,1
15984,M,296.7,307.8,1258,69.0,105,1
15985,M,296.7,307.8,1375,51.4,108,0
48306,L,296.8,307.9,1706,30.8,111,0
15987,M,296.7,307.8,1672,32.4,113,0
15988,M,296.8,307.9,1843,25.2,116,0
48309,L,296.7,307.9,1690,29.6,119,0
48310,L,296.8,307.9,1413,46.5,121,0
48311,L,296.8,307.9,1489,33.4,123,0
48312,L,296.8,307.9,1271,61.4,125,0
15993,M,296.8,307.9,1418,47.9,127,0
15994,M,296.9,307.8,1426,50.7,130,0
48315,L,296.9,307.9,1535,39.2,133,0
48316,L,296.9,307.8,1557,38.1,135,0
48317,L,296.9,307.8,1653,29.7,137,0
48318,L,296.9,307.9,1435,41.6,139,0
15999,M,297.0,307.9,1569,33.3,141,0
16000,M,296.9,307.9,1385,44.8,144,0
48321,L,297.0,307.9,1635,31.6,147,0
48322,L,296.9,307.9,1423,43.9,149,0
48323,L,297.0,307.9,1479,39.2,151,0
48324,L,297.0,307.9,1296,69.1,153,1
48325,L,297.0,307.8,1553,33.3,155,0
48326,L,297.0,307.9,1529,42.2,157,0
16007,M,297.1,308.0,1690,25.6,159,0
48328,L,297.1,308.0,1348,58.0,162,0
48329,L,297.2,308.1,1446,38.5,164,0
48330,L,297.1,307.9,1456,50.0,166,0
48331,L,297.0,307.9,1350,47.7,168,0
48332,L,297.1,307.9,1507,38.3,170,0
30567,H,297.0,307.9,1448,45.6,172,0
48334,L,296.9,307.9,1626,29.9,177,0
30569,H,297.0,307.9,1846,27.3,179,0
30570,H,297.0,307.8,1404,40.7,184,0
48337,L,297.0,307.8,1583,37.2,189,0
48338,L,297.0,307.9,1436,47.7,191,0
48339,L,297.0,307.8,1609,35.6,193,0
30574,H,297.0,307.7,1834,23.8,195,0
48341,L,297.0,307.8,1316,61.2,200,1
